,datetime,text,cleanTweet,emotion
1572,2023-01-02 14:13:04,"b'@AUWriterNub Chaaaa jaga kesehatan yaaa.... Met sembuh, semoga bisa beraktifitas kembali. \xe2\x9c\xa8\xe2\x9c\xa8'",chaa jaga sehat yaa met sembuh moga beraktifitas,1
1573,2023-01-02 14:13:01,b'@shkansa kaga baik buat kesehatan',kaga baik buat sehat,2
1574,2023-01-02 14:12:46,"b'RT @rajendrafrza: kalian jaga kesehatan ya, sehat sehat.'",kalian jaga sehat sehat sehat,2
1575,2023-01-02 14:12:44,b'Penghapusan PPKM hingga Jebakan Paylater pada Generasi | Isu Pekan Ini\n\nPemerintah telah resmi mencabut pemberlakuan pembatasan kegiatan masyarakat (PPKM). Padahal Kementerian Kesehatan menyatakan Indonesia masih berstatus pandemi COVID-19.',hapus ppkm hingga jebak paylater generasi isu pekan resmi cabut laku batas giat masyarakat padahal menteri sehat nyata indonesia status pandemi,2
1576,2023-01-02 14:12:42,"b'Ngecek kesehatan mentalku gampang banget, kalo ga mood makan terus kamar udah mulai berantakan, nah tu lagi gila berarti'",ngecek sehat mental gampang banget kalo ga mood makan terus kamar udah mulai beranta nah tu gila arti,2
1577,2023-01-02 14:12:38,"b'@nerosalt Amiin, pokoknya senantiasa di berikan rezeki yang berlimpah juga kesehatan'",amiin pokok senantiasa ikan rezeki limpah sehat,2
1578,2023-01-02 14:12:00,"b'@jjjhxsy aamiin, semoga diberkahi umur yang panjang dan kesehatan. Perjalanannya ditempuh dgn selamat. Berdoa jangan lupa juga yaa kak.'",aamiin moga kah umur panjang sehat jalan tempuh selamat doa jangan lupa yaa kak,2
1579,2023-01-02 14:11:58,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cimerak#GrosirAlatKesehatanTerlengkapCimerak https://t.co/UbcxwIkzoT'",grosir alat sehat lengkap,0
1580,2023-01-02 14:11:50,"b'@rentfess hi sweetie, ayo kita belajar bersama (bonus kalau kamu anak kesehatan atau pengetahuan alam). intinya kita belajar dengan metode have fun. aku available mulai besok. kindly check https://t.co/vZf2qWtltv  atau langsung kontak managerku ya\xf0\x9f\x98\x89 see you soon, dear'",hi sweetie ayo ajar sama kalau kamu anak sehat tahu inti ajar metode have fun aku available mulai besok kindly check langsung kontak managerku see you soon dear,2
1581,2023-01-02 14:11:48,"b""6. Lebih sayangi diri sendiri ( jaga kesehatan fisik &amp; mental, pikir yg baik\xc2\xb2 no ovt, yuk olahraga, makan\xc2\xb2an yg sehat kurangi mie, junkfood dan minuman idm, rajin skincare'n woii katanya mau glow up\xf0\x9f\xa4\x8d ) \n7. Beli yg dibutuh jgn yg lucu \n8. Main HP jan lama lama""",lebih sayang diri sendiri jaga sehat fisik mental pikir no ovt yuk olahraga sehat kurang mie junkfood minum idm rajin woii kata mau glow beli butuh jgn lucu main hp jan lama lama,2
1582,2023-01-02 14:11:40,b'rutinitas bolak-balik refresh SIX ini nggak baik buat kesehatan mental',rutinitas refresh six baik buat sehat mental,2
1583,2023-01-02 14:11:36,"b'Depresi: Kurang Mengkaji Islam? | MMC Millennials\n\nIndonesia memang sedang darvrat kesehatan mental! Bvnvh diri kembali terjadi, kali ini oleh siswa kelas 3 SMA di Ngoro, Mojokerto, Jawa Timur. \n\nhttps://t.co/JStUnYXrWX\n\nJangan lupa share seluas-luasnya ya...'",kurang kaji islam mmc memang sedang darvrat sehat bvnvh diri jadi kali siswa kelas sma ngoro mojokerto jawa timur lupa share,2
1584,2023-01-02 14:11:33,b'Info Vaksin Kota Malang Terbaru Januari 2023: Yuk Ikuti Vaksinasi di Dinas Kesehatan Kota Malang! https://t.co/ABfpYKOBcV',info vaksin kota malang baru januari yuk ikut vaksinasi dinas sehat kota,2
1585,2023-01-02 14:11:26,"b'""Sejahtera itu hidup damai dalam kesehatan, kasih sayang, kesyukuran, dan kemampuan untuk membiayai kehidupan yang baik"". -Mario Teguh'",sejahtera hidup damai sehat kasih sayang syukur mampu biaya hidup baik teguh,2
1586,2023-01-02 14:11:15,"b'Penerapan protokol Kesehatan Covid-19 pada Pelayanan Samsat Bengkulu Tengah.\nSenin, 02 Januari 2023\n\n@polresbenteng \n@samsatbengkulutengah https://t.co/SJMv1rdtre'",terap protokol sehat layan samsat bengkulu januari,1
1587,2023-01-02 14:11:00,b'@xlaizva Okeyy lai kamu juga yh jaga kesehatan \xf0\x9f\xa4\xa9',okeyy lai kamu yh jaga sehat,1
1588,2023-01-02 14:10:58,b'Jual Alat Kesehatan  Cimangkok #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat cimangkok,0
1589,2023-01-02 14:10:53,"b'jual Matras Kesehatan di Srandakan, WA: 089639366647 (Riska) #MatrasKesehatanSrandakan #Srandakan #TiensSrandakan #MatrasTiens'",jual matras sehat srandakan,2
1590,2023-01-02 14:10:50,"b'@parkddenly Buset kak, kesehatan nya di perhatiin juga yak. Jangan makan aneh aneh atuh'",buset kak sehat nya perhatiin yak jangan makan aneh aneh atuh,2
1591,2023-01-02 14:10:45,"b'Demikian disampaikan Menteri Kesehatan (Menkes) Budi Gunadi Sadikin dalam keterangannya setelah rapat terbatas yang dipimpin oleh Presiden Joko Widodo di Istana Merdeka, Jakarta, pada Senin, 2 Januari 2023. https://t.co/nq8ahBuv77'",sampai menteri sehat budi gunadi sadikin terang rapat batas pimpin presiden joko widodo istana merdeka jakarta senin januari,2
1592,2023-01-02 14:10:15,b'@cox3ATP harus galak. buat kesehatan kok \xf0\x9f\x98\xa1',galak buat sehat kok,1
1593,2023-01-02 14:10:08,b'Penghapusan PPKM hingga Jebakan Paylater pada Generasi | Isu Pekan Ini\n\nPemerintah telah resmi mencabut pemberlakuan pembatasan kegiatan masyarakat (PPKM). Padahal Kementerian Kesehatan menyatakan Indonesia masih berstatus pandemi COVID-19\n\nhttps://t.co/wxNDRwRVJ3',hapus ppkm hingga jebak paylater generasi isu pekan resmi cabut laku batas giat masyarakat padahal menteri sehat nyata indonesia status pandemi,2
1594,2023-01-02 14:09:56,"b'@cllnas jaga kesehatan ya, be happy too cel'",jaga sehat be happy too cel,2
1595,2023-01-02 14:09:53,"b'Kantor BPJS Kesehatan Gelap Gulita setelah Kebakaran, Listrik Sengaja Dipadamkan https://t.co/sDdrSCHdRY https://t.co/ldTxiv8T53'",kantor bpjs sehat gelap gulita bakar listrik sengaja padam,2
1596,2023-01-02 14:09:51,b'BPJS Kesehatan Pastikan Pelayanan Tidak akan Terganggu setelah Musibah Kebakaran https://t.co/SsRSKbFgN1 https://t.co/9DV8En1QDN',bpjs sehat pasti layan ganggu musibah bakar,2
1597,2023-01-02 14:09:46,"b'Kebakaran BPJS Kesehatan, Bau Pekat Mirip Kabel Terbakar Menyeruak dari dalam Gedung https://t.co/1h7iK3aRO9 https://t.co/HXdNUmtszt'",bakar bpjs sehat bau pekat mirip kabel bakar seruak gedung,2
1598,2023-01-02 14:09:43,"b'Kantor BPJS Kesehatan Kota Medan Terbakar, Humas : Sejauh Ini informasi Tidak Ada Korban Jiwa https://t.co/HI7MZHGBfY https://t.co/aCRsLFytFh'",kantor bpjs sehat kota medan bakar humas jauh informasi korban jiwa,2
1599,2023-01-02 14:09:31,"b'@cathertic \xe3\x85\xa4\n\nHm, bener juga! Kayaknya mulai sekarang semua orang selain jadiin mermaid ikon kecantikan, harusnya ikon kesehatan mata ya.\n\n\xe3\x85\xa4'",bener kayak mulai sekarang semua orang jadiin mermaid ikon cantik harus ikon sehat mata,2
1600,2023-01-02 14:08:50,b'RT @joxtumcial: Cara berobat ke psikiater dan konsultasi ke psikolog pakai BPJS kesehatan\n[A Thread]',cara obat psikiater konsultasi psikolog pakai bpjs,2
1601,2023-01-02 14:08:38,b'harus bener2 jaga kesehatan ini.\nsebulan mau naik 2 gunung.\xf0\x9f\x98\x8d',bener2 jaga sehat mau naik,0
1602,2023-01-02 14:08:26,"b'@_bubbykoo @tanyarlfes warna ungu tu kek ucapan selamat gitu jd ntik kl aku sembu kadoin aku krisan warna ungu\xf0\x9f\x98\x9c\nwarna putih tu kesucian, bisa jg buat belasungkawa gitu ntik kl aku gada dikasi ini gemec pasti.\nWARNA IJO POMPOM FAVORIT AKU BCZ POSITIF VIBES! lahir kembali, new me, nasib baik, kesehatan.'",warna ungu tu kek ucap selamat gitu jd ntik kl aku sembu kadoin aku krisan warna putih tu suci jg buat belasungkawa gitu ntik kl aku gada kasi gemec ijo pompom favorit aku bcz positif lahir new me nasib baik sehat,2
1603,2023-01-02 14:08:17,b'2023 kasih kesehatan donggg buat kita semua https://t.co/rD3w9ztFWK',kasih sehat dongg buat semua,2
1604,2023-01-02 14:08:11,b'@ittosum_55 Oallah okee jaga kesehatan joye \xf0\x9f\x92\x96',oallah okee jaga sehat joye,1
1605,2023-01-02 14:07:16,"b'Tanpa gw sadari ya, setelah gw jd army, gw jd ikutan trend BTS-Glow Up ini. Well, mgkn versi fisiknya aja, entahlah. Gw jd jauh lbh rajin olahraga dr sebelumnya, jd lbh aware sm kesehatan, pake skincare, maen\xc2\xb2 pake make up, yah meski urusan kerjaan gw jd lbh lemot dr sblmnya https://t.co/0wqRhkV8oP'",gw sadar gw jd army gw jd ikut trend up well mgkn versi fisik aja entah gw jd jauh lbh rajin olahraga belum jd lbh aware sm sehat pake skincare pake make up yah meski urus kerja gw jd lbh lot sblmnya,2
1606,2023-01-02 14:07:15,"b'semoga diberi kesehatan, kebahagiaan,&amp; kesuksesan, serta semoga u/ solo mendatang semua org bisa menikmati musiknya &amp; sukses besar \n\nHAPPY BIRTHDAY JISOO\n#ShiningStarJISOODay \n#\xea\xb0\x84\xed\x8c\x90\xec\x98\xac\xeb\xa6\xac\xea\xb3\xa0_\xeb\xac\xb8\xec\x97\xb4\xec\x96\xb4\xeb\x9d\xbc_\xec\xa7\x80\xec\x88\x98_\xec\x83\x9d\xec\x9d\xbc\xec\x9d\xb4\xeb\x8b\xa4 @BLACKPINK https://t.co/azxvg2bOk2'",moga beri sehat sukses moga solo datang semua org nikmat musik sukses besar birthday,2
1607,2023-01-02 14:05:51,"b'#night!! Istirahatkan diri, jaga kesehatan. #loveasy deasy_natalina'",istirahat diri jaga sehat,2
1608,2023-01-02 14:05:29,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cijulang#GrosirAlatKesehatanTerlengkapCijulang https://t.co/bkwVWBoWlr'",grosir alat sehat lengkap,0
1609,2023-01-02 14:05:22,b'Jual Alat Kesehatan  Sudajaya Girang #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat sudajaya girang,0
1610,2023-01-02 14:05:05,"b'@_miichan06 itu buat record kegian ka.. langkah kaki, olah raga, tidur, makan.. pokonya yg berhubungan sama kesehatan ka'",buat record kegian ka langkah kaki olah raga tidur makan poko hubung sama sehat ka,1
1611,2023-01-02 14:05:02,b'Pengumuman Nomor 810/15/Pansel-PPPKNakes/2022 tentang Penyesuaian kembali jadwal tahapan pelaksanaan seleksi Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Jabatan Fungsional Tenaga Kesehatan Kabupaten Gianyar Tahun 2022 adalah sebagai berikut. https://t.co/hRlNvgScX4',umum nomor sesuai jadwal tahap laksana seleksi pegawai perintah janji kerja jabat fungsional tenaga sehat kabupaten gianyar tahun ikut,2
1612,2023-01-02 14:04:30,b'@diaxstro peluk cium peluk cium bulak balik peluk cium sana sini lagi lagi hihihi happy happy mwah..mwah..mwah..mwah..mwah..mwah..mwah..peluuukkk ciuuummm...STOP! kenapa? kuman yang kamu bawa bisa sebabkan masalah kesehatan untuk adik..seeetttt..makanya daya tahan kulit dan pakai Lifebuoy',peluk cium peluk cium bulak balik peluk cium sana sini hihihi happy happy kuman kamu bawa sebab masalah sehat daya tahan kulit pakai lifebuoy,2
1613,2023-01-02 14:03:46,b'@urAelius @idoymaridoy @Askrlfess boleh kok kalo kasusnya pemerkosaan sesuai pasal 75 ayat 2 uu kesehatan',kok kalo kasus perkosa sesuai pasal ayat uu sehat,2
1614,2023-01-02 14:03:38,"b'Sesehat apapun sebaiknya punya bpjs kesehatan. Ga dipake Alhamdulillah tapi kalo sekalinya sakit, amit2 langsung parah, kalo ga da bpjs ibarat udah jatuh tertimpa tangga.'",sehat apa baik punya bpjs sehat ga dipake alhamdulillah kalo sekali sakit amit2 langsung parah kalo ga da bpjs ibarat udah jatuh timpa tangga,2
1615,2023-01-02 14:03:25,b'@outer_cosmo \xef\xb8\x8f\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\n\nhalloo K! dengan S disini. saya kerja di bidang kesehatan. salam kenal ya!\n\n\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f \xef\xb8\x8f\xef\xb8\x8f',s sini kerja bidang sehat salam kenal,2
1616,2023-01-02 14:03:18,"b'Pemerintah Ubah PeduliLindungi Jadi Satu Sehat, Bank Data Kesehatan Individu \nhttps://t.co/wwfVGF07em'",perintah ubah pedulilindungi jadi satu sehat bank data sehat individu,2
1617,2023-01-02 14:03:11,b'@bujas__ @rgoestama Contohnya??\n\nAsuransi Kesehatan loh yaa',sehat loh yaa,1
1618,2023-01-02 14:03:04,b'@strawberriesble jaga kesehatan ya',jaga sehat,1
1619,2023-01-02 14:02:54,"b'@jokowi Bismillah,\nPak presidennn....\nKalau saya ingin:  -  hutan di seluruh Indonesia diremajakan dan tidak ditebang lagi, he hhe,\nBuat kesehatan jiwa raga generasi masa depan,\nTerima Kasih'",hutan seluruh indonesia remaja tebang he sehat jiwa raga generasi masa kasih,2
1620,2023-01-02 14:02:40,"b'RT @prctiu: Allahumma Sholli ala Sayyidina Muhammad\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb\xf0\x9f\x98\x87\n\nBismillah, semoga hari ini kita semua selalu diberikan kelancaran dalam mencari rez\xe2\x80\xa6'",allahumma sholli ala sayyidina moga hari semua selalu beri lancar cari,2
1621,2023-01-02 14:02:32,"b'Biaya kesehatan itu mahal, sampai-sampai orang yg kaya harus minta donasi, seharusnya minta keringanan dari negara https://t.co/RhhLYE5nJI'",biaya sehat mahal orang kaya minta donasi minta ringan negara,2
1622,2023-01-02 14:01:57,"b'Sewa Alat Kesehatan sebaiknya pesan #diRumahAja\nWhatsapp 0811 2072 416 biar kami antar Alat Kesehatan yg diperlukan sperti Bed Pasien, Tabung Oksigen, KursiRoda, Tongkat dll #Promopayday #sewaalatkesehatan #infobdg #sewaalkes #isiulangoksigen24jam #alatmedis #homecare https://t.co/KjhdAvT4Ry'",sewa alat sehat baik pesan biar antar alat sehat perlu sperti bed pasien tabung oksigen kursiroda tongkat,2
1623,2023-01-02 14:00:58,b'@madegraciaandri Terima kasih kakak mengingatkan hubungan emosi dengan kesehatan.\n\n#KarmaReinkarnasi #MisteriSemesta #SpiritualModern #MeditasiOnline #MisteriMeditasi #SpiritualGaul #MeditasiGuru',terima kasih kakak ingat hubung emosi,2
1624,2023-01-02 14:00:55,b'ceh GigiChiBi jaga kesehatan yaa :))',ceh gigichibi jaga sehat yaa,1
1625,2023-01-02 14:00:54,"b'@0ddyPR Selamat Malam First People. Mhn maaf atas ketidaknyamannya. terkait kendala layanan internet yg dialami. Kami cek terdapat problem di modem sehingga perlu dijadwalkan teknisi, pada tgl 04/01/2023 jam 9.00 - 17.30 wib, sesuai protokol kesehatan, bersedia? Tks ^Ard'",selamat malam first people mhn maaf atas ketidaknyamannya kait kendala layan internet alami cek dapat problem modem perlu jadwal teknisi tgl jam wib sesuai protokol sehat sedia tks,2
1626,2023-01-02 14:00:50,"b'udh paling bener pake halodoc/ alodokter buat masalah kesehatan mah. paling mudah dipelajari, UI-nya juga bagus https://t.co/yS3zALqYWI'",udh paling bener pake alodokter buat masalah sehat mah paling mudah ajar bagus,1
1627,2023-01-02 14:00:24,"b'Happy Birthday Kim Jisoo, doa baik slelau menyertai mu\xf0\x9f\xa5\xb0 jaga kesehatan selalu\xf0\x9f\xa5\xb0\xf0\x9f\xa4\x8d\xe2\x9d\xa4\xef\xb8\x8f\n\n#ShiningStarJISOODay \n\xef\xb8\x8f#\xea\xb0\x84\xed\x8c\x90\xec\x98\xac\xeb\xa6\xac\xea\xb3\xa0_\xeb\xac\xb8\xec\x97\xb4\xec\x96\xb4\xeb\x9d\xbc_\xec\xa7\x80\xec\x88\x98_\xec\x83\x9d\xec\x9d\xbc\xec\x9d\xb4\xeb\x8b\xa4 https://t.co/mIy23FL4Xd'",happy birthday kim jisoo doa baik slelau serta jaga sehat,2
1628,2023-01-02 14:00:24,"b'Kesehatan : normals , udah  stabilb https://t.co/WJmjUjpoR8'",sehat normals udah stabilb,2
1629,2023-01-02 14:00:11,"b'@aditkumn @sbyfess Tp mencoba untuk mengerti kesehatan mental org lain bukannya dpt pahala juga ya? Ya kalo udh cerita hal yg intim apalagi smpek bkin trauma anggep aja km udh dipercaya gtu lo. Jgn blang buka aib"" sgla macam ya, krna km bkalan gk tau rsanya di posisi it sblm km ngrasain sndri'",tp coba erti sehat mental org bukan dpt pahala kalo udh cerita intim smpek bkin trauma anggep aja km udh percaya gtu lo jgn blang buka aib sgla macam krna km bkalan tau rsanya posisi it sblm km ngrasain sndri,2
1630,2023-01-02 14:00:03,"b'@collegemenfess Bukan gitu nder, liat tahunnya itu soalnya biar penelitian tsb masih relevan dengan keadaan saat ini, apalagi kalo yg objek penelitiannya itu perkembangannya pesat, contohnya kayak bidang kesehatan, teknologi, pemasaran dll.'",bukan gitu nder liat tahun soal biar teliti tsb relevan ada kalo objek teliti kembang pesat contoh kayak bidang sehat teknologi pasar,2
1631,2023-01-02 14:00:02,b'Zat nikotin pada rokok tidak dimungkiri dapat memicu penyakit kronis bagi yang menghirupnya seperti gangguan pernafasan dan paru-paru. #rokok https://t.co/S2YxZbhPhw',zat nikotin rokok mungkir picu sakit kronis hirup ganggu nafas,2
1632,2023-01-02 13:59:48,b'RT @lelegurame: Ada harga ada barang. Berlaku juga untuk layanan kesehatan jiwa \xf0\x9f\x91\x8c. \n\nKalo mahal ke swasta mending perdalam agama aja gratis.',harga barang laku layan sehat jiwa mahal swasta mending dalam agama aja gratis,2
1633,2023-01-02 13:59:45,b'Jual Alat Kesehatan  Perbawati #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat bawat,0
1634,2023-01-02 13:59:31,b'hey kamu SteffyChiBi jaga kesehatan yah :D',hey kamu steffychibi jaga sehat yah,2
1635,2023-01-02 13:59:24,"b'@happyvdays Kak, aku bisa. Fee 25k/hlm ya.. khususnya spess kesehatan'",kak aku fee khusus spess sehat,2
1636,2023-01-02 13:59:15,"b'mau blg makasih banyak banyak buat suami yang udah ngedukung apapun kegiatan aku.\n2022 memutuskan buat balik kerja dan didukung penuh sama suami tapi dengan catatan gak mengganggu keluarga (si comel)\nsemoga 2023 ini kerjaan kita makin lancar, diberi kesehatan, dan bahagia trs \xe2\x9d\xa4\xef\xb8\x8f https://t.co/1lACmJ6PBB'",mau blg makasih banyak banyak buat suami udah ngedukung apa giat putus buat balik kerja dukung penuh sama suami catat ganggu keluarga kerja makin lancar beri sehat bahagia trs,2
1637,2023-01-02 13:59:02,b'Penghapusan PPKM hingga Jebakan Paylater pada Generasi | Isu Pekan Ini\n\nPemerintah telah resmi mencabut pemberlakuan pembatasan kegiatan masyarakat (PPKM). Padahal Kementerian Kesehatan menyatakan Indonesia masih berstatus pandemi\n\nhttps://t.co/9kdJf6FZQm https://t.co/ys6uIbxTlz',hapus ppkm hingga jebak paylater generasi isu pekan resmi cabut laku batas giat masyarakat padahal menteri sehat nyata indonesia status,2
1638,2023-01-02 13:59:02,"b'""Jam 11 malem dibikin gerahhh\xf0\x9f\xa5\xb5, padahal cuaca lagi dingin gara2 ujan mulu\xf0\x9f\xa5\xb6"" - mau gw suruh mandi, tapi, jangan mandi malem ya, non. gak baik buat kesehatan esp paru-paru. (serius) https://t.co/jh0HwfNgeX'",jam malem bikin padahal cuaca dingin gara2 ujan mau gw suruh mandi jangan mandi malem non baik buat sehat esp,2
1639,2023-01-02 13:59:01,"b'@FOODFESS2 Jamu kunyit asam+ jahe, manfaat umum deh baik tuk kesehatan \xf0\x9f\x98\x85'",jamu kunyit jahe manfaat umum deh baik tuk sehat,2
1640,2023-01-02 13:59:01,"b'Rumput fatimah sering digunakan dalam pengobatan tradisional karena dipercaya bagus untuk kesehatan. Tapi, tumbuhan ini tidak dianjurkan untuk bumil. Kenapa? https://t.co/L8HCUWWUnj'",rumput fatimah sering guna obat tradisional percaya bagus sehat tumbuh anjur bumil,2
1641,2023-01-02 13:59:00,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Talaga#GrosirAlatKesehatanTerlengkapTalaga https://t.co/s0lkFGhOjK'",grosir alat sehat lengkap,0
1642,2023-01-02 13:58:43,"b'Sdgkan Internasional Mind Body Wellness Day menunjukkan bhw MIND, BODY &amp; SOUL berperan penting pd kesehatan. \n\n#KarmaReinkarnasi #MisteriSemesta #SpiritualModern #MeditasiOnline #MisteriMeditasi #SpiritualGaul #MeditasiGuru'",sdgkan internasional mind body wellness day tunjuk bhw mind body soul peran penting pd sehat,2
1643,2023-01-02 13:58:22,b'Terkadang orang yang paling kau inginkan justru yang paling harus kaujauhi. info_kesehatan',terkadang orang paling kau ingin justru paling jauh,1
1644,2023-01-02 13:58:21,"b'Selain dari makanan, kita bisa mendapatkan nutrisi untuk mata dengan mengonsumsi suplemen kesehatan mata. \n\nYuk simak selengkapnya\n\n#BPOMRI\n#DitPMPU_OTSKK\n#SeSuk\n#Lutein\n#Seleniun\n#SuplemenKesehatanMata https://t.co/W3Qf5XT6Yb'",makan dapat nutrisi mata konsumsi suplemen sehat mata simak,2
1645,2023-01-02 13:58:21,b'@itbfess kesehatan lingkungan nderrr',sehat lingkung nderr,2
1646,2023-01-02 13:58:19,"b'Kepala Seksi Pembinaan Narapidana dan Anak Didik (Binadik) Lapas Perempuan Medan, Ibu Reni Panjaitan didampingi Kasi Register, Ibu Roma Panjaitan melakukan kontrol Lingkungan Dapur dan Klinik Lapas Perempuan Medan  untuk memastikan kesehatan WBP terpenuhi,  Senin (02/01/2023). https://t.co/2IOXfy2F2N'",kepala seksi bina narapidana anak didik lapas perempuan medan ibu reni panjaitan damping kasi register ibu roma panjaitan laku kontrol lingkung dapur klinik lapas perempuan medan pasti sehat wbp penuh senin,2
